d,corr,passed
0.65,0.19961325364886742,1
0.7,0.19947560168806538,1
0.75,0.1626344037676043,1
0.8,0.12445879836268832,1
0.85,0.08225990781782118,1
0.9,0.05698492862437441,1
0.95,0.039221542012052774,1
1.0,0.006947126696006955,1
0.0,1.0,0
0.05,0.9978815576546225,0
0.1,0.9886500116342208,0
0.15,0.9722926226913091,1
0.2,0.9514127961644345,1
0.25,0.9197957668721107,1
0.3,0.8678531220859733,1
0.35,0.8037342481712548,1
0.4,0.7270181038967503,1
0.45,0.6330787404481591,1
0.5,0.5228788775356293,1
0.55,0.42612958890048735,1
0.6,0.35838911117983163,1
0.65,0.28293645489692304,1
0.7,0.21889476160441929,1
0.75,0.17429976954899318,1
0.8,0.1331161538536468,1
0.85,0.09894173503880314,1
0.9,0.07024786288074836,1
0.95,0.04860947904510172,1
1.0,0.016438788252397266,1
0.0,1.0,0
0.05,0.9978397499623746,0
0.1,0.9881947593214483,0
0.15,0.9720315970702831,1
0.2,0.9514184110195132,1
0.25,0.926071938110292,1
0.3,0.8948378788943123,1
0.35,0.8558459569905366,1
0.4,0.8078102466216196,1
0.45,0.7453944393907029,1
0.5,0.671613955366546,1
0.55,0.5870213839065341,1
0.6,0.49653197766401125,1
0.65,0.4034146499177188,1
0.7,0.320309400309102,1
0.75,0.2497278260918489,1
0.8,0.18900497245523648,1
0.85,0.1393083710895699,1
0.9,0.09740686740371197,1
0.95,0.060879186701920926,1
1.0,0.007962248275468063,1
0.0,1.0,1
0.05,0.9904206131087777,1
0.1,0.9848939345353136,1
0.15,0.96268224770253,1
0.2,0.9029611643537256,1
0.25,0.7931744569324763,1
0.3,0.6556043382089356,1
0.35,0.46345550333762153,1
0.4,0.3761724851639762,1
0.45,0.35358768302630544,1
0.5,0.3227694321461975,1
0.55,0.22574206335205285,1
0.6,0.20663919028918382,1
0.65,0.18468745712311274,1
0.7,0.13719902095297365,1
0.75,0.12335384604766607,1
0.8,0.08641916567271739,1
0.85,0.0629072080476606,1
0.9,0.04891536830054717,1
0.95,0.03574624624923538,1
1.0,-0.011833826354496797,1
0.0,1.0,0
0.05,0.9950452488178237,0
0.1,0.9805846937681709,1
0.15,0.954637195384803,1
0.2,0.9181620798302149,1
0.25,0.8651814273631996,1
0.3,0.7980985053518868,1
0.35,0.7207867293355447,1
0.4,0.6343676673403809,1
0.45,0.5423562196190623,1
0.5,0.45747253027957047,1
0.55,0.3794415809176937,1
0.6,0.30634595079419485,1
0.65,0.24482104031019813,1
0.7,0.19167023283880263,1
0.75,0.14841048424655762,1
0.8,0.11383421027369126,1
0.85,0.08757479233521058,1
0.9,0.06576846806590299,1
0.95,0.04675545474801547,1
1.0,0.023543001624842592,1
0.0,1.0,0
0.05,0.9977527682236119,0
0.1,0.9880941584481897,0
0.15,0.9698677715291182,1
0.2,0.9419656279744677,1
0.25,0.9110743688548714,1
0.3,0.8798974167038165,1
0.35,0.8456750685884137,1
0.4,0.8001551882541561,1
0.45,0.7373308182850468,1
0.5,0.6588383215171448,1
0.55,0.574850449168315,1
0.6,0.4847836535866038,1
0.65,0.3966020844923844,1
0.7,0.3160312060326176,1
0.75,0.24397257664215377,1
0.8,0.1838013138424111,1
0.85,0.1357187231859214,1
0.9,0.09390862542115146,1
0.95,0.059474186820718346,1
1.0,0.0045757095323461375,1
0.0,1.0,0
0.05,0.9984422434108692,0
0.1,0.9920120218311129,0
0.15,0.9792437293621247,1
0.2,0.9590738000685712,1
0.25,0.9292287366619434,1
0.3,0.8870496470005147,1
0.35,0.8349067264014883,1
0.4,0.7681676512742702,1
0.45,0.6953630055357876,1
0.5,0.6176454453283962,1
0.55,0.5337622529257597,1
0.6,0.4489169959984934,1
0.65,0.3664118384703191,1
0.7,0.29376790247924484,1
0.75,0.2297013516558869,1
0.8,0.17494552232016064,1
0.85,0.129440808934324,1
0.9,0.09040639043973231,1
0.95,0.05711553058090375,1
1.0,0.009846955646407108,1
0.0,0.9999999999999998,0
0.05,0.9992054254500681,0
0.1,0.995905260370462,1
0.15,0.9889906288961073,1
0.2,0.978862892554387,1
0.25,0.9659124063015263,1
0.3,0.949123895901516,1
0.35,0.9278582180853833,1
0.4,0.899501589986219,1
0.45,0.8625463905519355,1
0.5,0.8130379276896056,1
0.55,0.7481565029751223,1
0.6,0.6680132807780882,1
0.65,0.5763844069105225,1
0.7,0.47999664066125436,1
0.75,0.3849207819696412,1
0.8,0.2975796190821144,1
0.85,0.22066990626714691,1
0.9,0.1538623813586542,1
0.95,0.09478220553459714,1
1.0,0.004732044602639828,1
0.0,1.0,0
0.05,0.9638141106158198,1
0.1,0.9690812336526745,1
0.15,0.927149468447595,1
0.2,0.7391442454506713,1
0.25,0.575908048685089,1
0.3,0.4160020993832752,1
0.35,0.3815041535846479,1
0.4,0.34646318186869624,1
0.45,0.4212384875187617,1
0.5,0.3911821099010306,1
0.55,0.2954650375007646,1
0.6,0.26462009159258587,1
0.65,0.22362918852931163,1
0.7,0.17787018709213134,1
0.75,0.1353875797563295,1
0.8,0.10351972155946394,1
0.85,0.07566791600185897,1
0.9,0.05453407771410782,1
0.95,0.03204415458059125,1
1.0,-0.009059060712269184,1
0.0,0.9999999999999998,0
0.05,0.9991498933167604,0
0.1,0.9957453515837876,0
0.15,0.9893645539788076,0
0.2,0.9794362373119593,1
0.25,0.9625586319095113,1
0.3,0.9422915631365162,1
0.35,0.9157281984702348,1
0.4,0.8866411801665411,1
0.45,0.8484884369688829,1
0.5,0.7993612757033584,1
0.55,0.733208231005674,1
0.6,0.6522112232062348,1
0.65,0.5598109774171931,1
0.7,0.46596539279175875,1
0.75,0.37293995831497273,1
0.8,0.28704014435901454,1
0.85,0.21261580186509843,1
0.9,0.14951232911977017,1
0.95,0.09237470659975242,1
1.0,0.006972504549363869,1
0.0,1.0,0
0.05,0.9907225304000252,0
0.1,0.9487522136770867,0
0.15,0.9037834659466869,1
0.2,0.8312472039203841,1
0.25,0.7422875534686231,1
0.3,0.7610036628307311,1
0.35,0.6516767600227784,1
0.4,0.5680767207593198,1
0.45,0.4483608721986041,1
0.5,0.3682085684843146,1
0.55,0.318794377717765,1
0.6,0.26072816329232723,1
0.65,0.19912001110627833,1
0.7,0.1512944902470168,1
0.75,0.12181886145623268,1
0.8,0.1002004247179229,1
0.85,0.08131366530595002,1
0.9,0.06163554969086883,1
0.95,0.039031034505022454,1
1.0,0.0021521996372356987,1
0.0,1.0,0
0.05,0.9982980057580267,0
0.1,0.9887473906362618,0
0.15,0.9713433320617628,1
0.2,0.9458406840949272,1
0.25,0.9203027896191208,1
0.3,0.8886459019254455,1
0.35,0.8529140135921842,1
0.4,0.8013020170390732,1
0.45,0.7329991053272567,1
0.5,0.6559882460857444,1
0.55,0.5673772937654803,1
0.6,0.4738475178680504,1
0.65,0.38905758060203927,1
0.7,0.31187659040180216,1
0.75,0.24224118767889663,1
0.8,0.18468611476957794,1
0.85,0.13641859502554504,1
0.9,0.0960093194088289,1
0.95,0.06051605638441852,1
1.0,0.00757324448031012,1
0.0,1.0,0
0.05,0.9974640000130092,0
0.1,0.9736985799348925,1
0.15,0.9429669805023944,1
0.2,0.9313913529162591,1
0.25,0.9181965237142717,1
0.3,0.8975565084633716,1
0.35,0.8696948144182493,1
0.4,0.8349287710548904,1
0.45,0.7869333062624883,1
0.5,0.7232482355295041,1
0.55,0.6443714043444537,1
0.6,0.5547376951102775,1
0.65,0.4606709624758353,1
0.7,0.369977728440135,1
0.75,0.28829811252931165,1
0.8,0.21936825594047246,1
0.85,0.1619359182347417,1
0.9,0.11394271821848433,1
0.95,0.07184836582518749,1
1.0,0.010421137508501528,1
0.0,1.0,0
0.05,0.9953739312132409,1
0.1,0.9269560462284495,1
0.15,0.8354580002566946,1
0.2,0.8329543676739527,1
0.25,0.8350487522913778,1
0.3,0.7756508674690432,1
0.35,0.7150797810773346,1
0.4,0.6324476014808059,1
0.45,0.5473187331094629,1
0.5,0.46338154907327395,1
0.55,0.3843722611434679,1
0.6,0.3121228122159858,1
0.65,0.24886142374917902,1
0.7,0.19509120156523127,1
0.75,0.15124945395425649,1
0.8,0.1162468392246058,1
0.85,0.08857031587147625,1
0.9,0.06660638251375463,1
0.95,0.048451566776082325,1
1.0,0.027627296035214768,1
0.0,0.9999999999999998,0
0.05,0.9985343955134225,0
0.1,0.9907713028757514,1
0.15,0.9776311076260136,1
0.2,0.9620287239707366,1
0.25,0.9404436706084927,1
0.3,0.9190344976638076,1
0.35,0.8937606743770535,1
0.4,0.8511120438680051,1
0.45,0.7997742877924884,1
0.5,0.7377087586211493,1
0.55,0.662830761203007,1
0.6,0.5769135008283035,1
0.65,0.4852101462269687,1
0.7,0.3957857066409769,1
0.75,0.31358014358430764,1
0.8,0.24008235107848366,1
0.85,0.17747310492405277,1
0.9,0.12401523211288892,1
0.95,0.07766609523887485,1
1.0,0.00891843311038689,1
0.0,1.0,0
0.05,0.9977585785711995,0
0.1,0.9866296871616604,1
0.15,0.9671130196223849,1
0.2,0.9408462703417432,1
0.25,0.9099940249743708,1
0.3,0.8668389256663728,1
0.35,0.8078463899510746,1
0.4,0.7339481503560696,1
0.45,0.6535006466539415,1
0.5,0.5672672451136165,1
0.55,0.4791659499937701,1
0.6,0.39392614328395836,1
0.65,0.31021952108753387,1
0.7,0.2238815908433527,1
0.75,0.18439272432871587,1
0.8,0.1469572708646743,1
0.85,0.11027930543926859,1
0.9,0.07951059011000909,1
0.95,0.05235628746039707,1
1.0,0.015126732405512471,1
0.0,0.9999999999999998,0
0.05,0.992923791988158,0
0.1,0.9875351979120893,1
0.15,0.9713248873557818,1
0.2,0.9383271392893235,1
0.25,0.763384914119053,1
0.3,0.5263603651539579,1
0.35,0.5321441781825186,1
0.4,0.4094501542758654,1
0.45,0.391153611418056,1
0.5,0.3428475967272724,1
0.55,0.3355803271562044,1
0.6,0.2871549222436184,1
0.65,0.20022647026779455,1
0.7,0.17447237160934037,1
0.75,0.13278365622286134,1
0.8,0.10523710580382803,1
0.85,0.0790227231112332,1
0.9,0.0593708700386408,1
0.95,0.03792611667869987,1
1.0,0.019930511435301727,1
0.0,0.9999999999999999,0
0.05,0.9970440148439416,0
0.1,0.9870306087614341,1
0.15,0.9658110359441548,1
0.2,0.9336632983004785,1
0.25,0.8766958733040416,1
0.3,0.8173677777052836,1
0.35,0.7618060922620639,1
0.4,0.6915974208186075,1
0.45,0.588134225571848,1
0.5,0.50261752216639,1
0.55,0.42953058466921407,1
0.6,0.34511047355720653,1
0.65,0.27131273629775393,1
0.7,0.21554734610195675,1
0.75,0.1676963690250835,1
0.8,0.13330492908579136,1
0.85,0.09988277421971435,1
0.9,0.07203458301896074,1
0.95,0.048514316345562074,1
1.0,0.017020110177206362,1
0.0,1.0,0
0.05,0.9994497855919738,0
0.1,0.9967844467740948,0
0.15,0.9915881885880314,0
0.2,0.9841303039511631,1
0.25,0.9743186163999815,1
0.3,0.9604638125427059,1
0.35,0.937187061234378,1
0.4,0.9066385542709777,1
0.45,0.8586253496163373,1
0.5,0.8098303903086851,1
0.55,0.7454887993132792,1
0.6,0.6659727809935814,1
0.65,0.573847965821081,1
0.7,0.47926915951585397,1
0.75,0.38581605692872895,1
0.8,0.29951599689542713,1
0.85,0.22342378272190216,1
0.9,0.1575106441548048,1
0.95,0.09766712357051274,1
1.0,0.009900574276846624,1
0.0,1.0,0
0.05,0.9989676526717125,0
0.1,0.9940391151358591,0
0.15,0.9844158293268372,1
0.2,0.9700748160956395,1
0.25,0.9502315023712121,1
0.3,0.9202975626329104,1
0.35,0.8828821282720941,1
0.4,0.8352903153550708,1
0.45,0.7791887304052559,1
0.5,0.709449927460881,1
0.55,0.6249041374017139,1
0.6,0.5366086197282264,1
0.65,0.44300143907229045,1
0.7,0.3578616203733602,1
0.75,0.27960737158414994,1
0.8,0.21358495052265322,1
0.85,0.15797585392829094,1
0.9,0.11090614752350847,1
0.95,0.06866119448134309,1
1.0,0.0072227084698863915,1
0.0,1.0,0
0.05,0.9970938526839561,0
0.1,0.9923072875739135,0
0.15,0.9780499709608922,0
0.2,0.9473327993405536,1
0.25,0.8881006631525995,1
0.3,0.8000343661858829,1
0.35,0.7354759658978787,1
0.4,0.700073625350252,1
0.45,0.6481615792683656,1
0.5,0.5857034668970945,1
0.55,0.5184163431171978,1
0.6,0.4398248475958213,1
0.65,0.37704597608601326,1
0.7,0.30877646109022633,1
0.75,0.2498813008653619,1
0.8,0.1921060928868633,1
0.85,0.13991332586411692,1
0.9,0.09493737873329007,1
0.95,0.059098046098023334,1
1.0,0.0016272833988283004,1
0.0,1.0,1
0.05,0.9936682953602723,1
0.1,0.942116370531554,1
0.15,0.8796347409157499,1
0.2,0.8503626942271756,1
0.25,0.8334618848479258,1
0.3,0.7922418677790066,1
0.35,0.7417762806343177,1
0.4,0.6701200211383069,1
0.45,0.5649520106548815,1
0.5,0.4601493122257274,1
0.55,0.37645254665676564,1
0.6,0.303181930039374,1
0.65,0.2227430693832074,1
0.7,0.1489657056096146,1
0.75,0.10060846343497933,1
0.8,0.07699808791866777,1
0.85,0.06008561904226567,1
0.9,0.04230389557469419,1
0.95,0.024043546873496583,1
1.0,-0.005522746850585284,1
0.0,1.0,0
0.05,0.9975999342349279,0
0.1,0.984136520712053,0
0.15,0.9615200573041331,1
0.2,0.9350184395478773,1
0.25,0.894846871728921,1
0.3,0.8565022211407908,1
0.35,0.7871164346123708,1
0.4,0.7210199069429577,1
0.45,0.657791997502209,1
0.5,0.5689982603039715,1
0.55,0.4927575043970115,1
0.6,0.40983476964209825,1
0.65,0.33621735791793356,1
0.7,0.27267938023838084,1
0.75,0.21064203865570744,1
0.8,0.15876910993801294,1
0.85,0.11640008137198066,1
0.9,0.08068495189921812,1
0.95,0.04884647304261782,1
1.0,0.004670535724608894,1
0.0,1.0,0
0.05,0.9971577526516526,0
0.1,0.9797832972302245,0
0.15,0.9482222604765917,1
0.2,0.9165052363737363,1
0.25,0.8936896670516832,1
0.3,0.8336205535506106,1
0.35,0.7570835817607109,1
0.4,0.6584699363033197,1
0.45,0.5423676493906789,1
0.5,0.44974613083858606,1
0.55,0.35719020492190073,1
0.6,0.2635076893093188,1
0.65,0.21642031248592764,1
0.7,0.18158861395814754,1
0.75,0.15342756258223605,1
0.8,0.11767738705361706,1
0.85,0.08816263766891437,1
0.9,0.05865088159835986,1
0.95,0.03744176853381188,1
1.0,-0.00032540976644785877,1
0.0,1.0,0
0.05,0.9986753442662356,0
0.1,0.9924870346825295,1
0.15,0.9812895420590254,1
0.2,0.9646102774318852,1
0.25,0.9463352813827554,1
0.3,0.9251872294228406,1
0.35,0.8989373271657628,1
0.4,0.8636721866901679,1
0.45,0.8114831647539401,1
0.5,0.7482513403764537,1
0.55,0.6699958045863051,1
0.6,0.5791160418025776,1
0.65,0.483297527042126,1
0.7,0.39164836199814995,1
0.75,0.30752624683529534,1
0.8,0.2344734471119682,1
0.85,0.1728481791143068,1
0.9,0.12063030329331717,1
0.95,0.07444758332570578,1
1.0,0.008866434383085061,1
0.0,1.0,0
0.05,0.9993881587841887,0
0.1,0.9963799769903889,1
0.15,0.9902032331555867,1
0.2,0.981311041156084,1
0.25,0.9689638071277535,1
0.3,0.9512672281619299,1
0.35,0.927203602882153,1
0.4,0.8941436457303199,1
0.45,0.8496885692309504,1
0.5,0.7902033007332411,1
0.55,0.7135775231811203,1
0.6,0.6250977956055519,1
0.65,0.5287896916066568,1
0.7,0.43452218665352627,1
0.75,0.34404084340369817,1
0.8,0.26245727562900206,1
0.85,0.19366083048733376,1
0.9,0.13474930495147913,1
0.95,0.08293353572640647,1
1.0,0.0046663516563693296,1
0.0,0.9999999999999999,0
0.05,0.9938165286053219,0
0.1,0.9791746238034083,0
0.15,0.9541169548606644,1
0.2,0.9089426153012898,1
0.25,0.853393377463762,1
0.3,0.8037906847566073,1
0.35,0.7186790285751236,1
0.4,0.6098712562566596,1
0.45,0.5239538872370111,1
0.5,0.4674650985227295,1
0.55,0.38430007023453966,1
0.6,0.3288225959846553,1
0.65,0.2731816380710259,1
0.7,0.2191065066339256,1
0.75,0.1692018650898369,1
0.8,0.13161335415494804,1
0.85,0.099169778477207,1
0.9,0.07356003427599807,1
0.95,0.0516279756052444,1
1.0,0.011654903563370664,1
0.0,1.0,0
0.05,0.9991129864938468,0
0.1,0.9935978931158336,0
0.15,0.9832859353264022,1
0.2,0.9703157751606527,1
0.25,0.9531901550207216,1
0.3,0.9308167932923977,1
0.35,0.8993306674557134,1
0.4,0.857259145602293,1
0.45,0.8017170777349054,1
0.5,0.7338365709144532,1
0.55,0.65374058258382,1
0.6,0.5651764702311864,1
0.65,0.4696882745468296,1
0.7,0.3783447484794073,1
0.75,0.29598150576382404,1
0.8,0.2251251672452178,1
0.85,0.16782529756443648,1
0.9,0.11763012829065891,1
0.95,0.07213653996696742,1
1.0,0.006080858539859403,1
0.0,1.0,0
0.05,0.997383528579195,0
0.1,0.970539867529022,0
0.15,0.9306937905937279,1
0.2,0.9219583732309358,1
0.25,0.90804997056309,1
0.3,0.8827062561777784,1
0.35,0.8458055799009244,1
0.4,0.7937385414670011,1
0.45,0.7279941254429537,1
0.5,0.6388166492720605,1
0.55,0.5487205799766544,1
0.6,0.453943597590329,1
0.65,0.36800787856764,1
0.7,0.29030548937615475,1
0.75,0.22484553376832941,1
0.8,0.17045439087647832,1
0.85,0.12396177464011393,1
0.9,0.08536734585908337,1
0.95,0.05529184776767922,1
1.0,0.012854218945872563,1
0.0,1.0,0
0.05,0.9586810206887372,1
0.1,0.9897513182921218,1
0.15,0.96023821045068,1
0.2,0.8017865062731602,1
0.25,0.13151538172806393,1
0.3,0.7133980559150379,1
0.35,0.7346047964323844,1
0.4,0.6763380331458285,1
0.45,0.5889278899368532,1
0.5,0.4853579775935527,1
0.55,0.36752889672458877,1
0.6,0.29101745819996055,1
0.65,0.22779806107960981,1
0.7,0.1669725604349346,1
0.75,0.12207011222813219,1
0.8,0.10062069969760301,1
0.85,0.08001027149591154,1
0.9,0.06009544512065924,1
0.95,0.04122024899025849,1
1.0,0.01729527616726931,1
0.0,1.0,0
0.05,0.998010194344542,0
0.1,0.9894143786736328,0
0.15,0.9741669980663106,1
0.2,0.9547023314729784,1
0.25,0.9171295363306113,1
0.3,0.868423268739401,1
0.35,0.8102222924035368,1
0.4,0.7450262151830926,1
0.45,0.6665737935652613,1
0.5,0.5792351456950623,1
0.55,0.483094801778795,1
0.6,0.39184866929006995,1
0.65,0.3105072380973476,1
0.7,0.24537162663997486,1
0.75,0.1890751723659444,1
0.8,0.1435353974659838,1
0.85,0.1058983811909789,1
0.9,0.07479442407718925,1
0.95,0.048520935500008196,1
1.0,0.010192245057733081,1
0.0,0.9999999999999998,0
0.05,0.9975565080112482,0
0.1,0.9869385040820817,1
0.15,0.9689441200575466,1
0.2,0.9453218903938521,1
0.25,0.9155856726575033,1
0.3,0.8783702113930449,1
0.35,0.8337709918309563,1
0.4,0.7753061287390428,1
0.45,0.7087109615624109,1
0.5,0.6314100354104359,1
0.55,0.539575340483642,1
0.6,0.45197457233646376,1
0.65,0.3673683420905695,1
0.7,0.29100035813686836,1
0.75,0.22516897092447619,1
0.8,0.17131987394608375,1
0.85,0.12578948449980762,1
0.9,0.08784723692599541,1
0.95,0.0550061326767741,1
1.0,0.007223118452104745,1
0.0,1.0,0
0.05,0.9981883868377485,0
0.1,0.9904595945234761,0
0.15,0.9760423528100222,0
0.2,0.95378609340775,1
0.25,0.9215300486981796,1
0.3,0.8783200717572075,1
0.35,0.8228227907936998,1
0.4,0.7543042951757749,1
0.45,0.6572793259875663,1
0.5,0.5610689988318114,1
0.55,0.4750844765131009,1
0.6,0.390863343808429,1
0.65,0.31145588865101176,1
0.7,0.24238381351566474,1
0.75,0.1871261519521406,1
0.8,0.14024007596123678,1
0.85,0.10300907480401607,1
0.9,0.07214630892076893,1
0.95,0.04384848958943606,1
1.0,-0.00017899200566792188,1
0.0,0.9999999999999999,0
0.05,0.9906237237168377,1
0.1,0.8406515049253322,1
0.15,0.720534491023446,1
0.2,0.7007282192054649,1
0.25,0.7677428560219157,1
0.3,0.6058251813636798,1
0.35,0.39899612089030834,1
0.4,0.36588301982853577,1
0.45,0.4239024589393343,1
0.5,0.41126901020509765,1
0.55,0.3859559018478812,1
0.6,0.3786828769864796,1
0.65,0.3215815489961397,1
0.7,0.2566285803135678,1
0.75,0.19974987125405488,1
0.8,0.15126461709715378,1
0.85,0.11294453422126742,1
0.9,0.07827754671885442,1
0.95,0.05301148162092746,1
1.0,0.0140846216797158,1
0.0,1.0,0
0.05,0.9992513975645944,0
0.1,0.9959834839270516,0
0.15,0.9896251511171985,0
0.2,0.9797338073203157,1
0.25,0.9660007216830111,1
0.3,0.947192417162719,1
0.35,0.9221688726507514,1
0.4,0.8859296460191814,1
0.45,0.8399317349648715,1
0.5,0.7797727207496337,1
0.55,0.7028899392878472,1
0.6,0.6147881565071099,1
0.65,0.5215573002109302,1
0.7,0.4279397529104565,1
0.75,0.3386272681391935,1
0.8,0.26105186551731935,1
0.85,0.1947600695688877,1
0.9,0.13719610811044483,1
0.95,0.08612968087543453,1
1.0,0.01017493191590756,1
0.0,1.0,0
0.05,0.9987038924780335,0
0.1,0.9934888105092321,0
0.15,0.9832848426782831,1
0.2,0.96699832561926,1
0.25,0.9427915825815048,1
0.3,0.9127250203013194,1
0.35,0.8722478262195674,1
0.4,0.8230103289522731,1
0.45,0.7612140115413547,1
0.5,0.6874462246847609,1
0.55,0.602006711211701,1
0.6,0.5100977016710446,1
0.65,0.42066447422853437,1
0.7,0.33707337162414625,1
0.75,0.2645858550688828,1
0.8,0.20187865423513243,1
0.85,0.15047486481940836,1
0.9,0.1054424693773054,1
0.95,0.06671946036398219,1
1.0,0.009301229058258672,1
0.0,1.0,0
0.05,0.9991692409340588,0
0.1,0.9946436519828017,0
0.15,0.9862799639969556,0
0.2,0.9750728053592578,1
0.25,0.9593100015296644,1
0.3,0.9297840939930325,1
0.35,0.887832119608602,1
0.4,0.828632152728845,1
0.45,0.7668903847320181,1
0.5,0.6644244184115355,1
0.55,0.5778920111862955,1
0.6,0.4763546885282084,1
0.65,0.3899111144550295,1
0.7,0.30674257236256836,1
0.75,0.2480234160371363,1
0.8,0.1901739718036017,1
0.85,0.139837510677653,1
0.9,0.09769543389580872,1
0.95,0.06206153506461454,1
1.0,0.009594508263481573,1
0.0,1.0,0
0.05,0.9990838738991145,0
0.1,0.9946160335419814,0
0.15,0.9864558520812192,0
0.2,0.9746932628618119,1
0.25,0.9556444454890941,1
0.3,0.9367139090538947,1
0.35,0.9098462183169371,1
0.4,0.878586724240731,1
0.45,0.8360375837702857,1
0.5,0.7637434608361395,1
0.55,0.6825382086610793,1
0.6,0.5894327639295278,1
0.65,0.49496472130663194,1
0.7,0.40403005279255666,1
0.75,0.3171911458941566,1
0.8,0.24202464201038612,1
0.85,0.17838984167192512,1
0.9,0.12353813169472083,1
0.95,0.07437224589896702,1
1.0,-0.0011123930896270937,1
0.0,1.0,1
0.05,0.9877098672228499,1
0.1,0.984384580442143,0
0.15,0.9625994110505809,1
0.2,0.8849899232349852,1
0.25,0.7580685513426086,1
0.3,0.6612095568367872,1
0.35,0.45036503285550117,1
0.4,0.29231214481050544,1
0.45,0.19576929144637814,1
0.5,0.23760478302167526,1
0.55,0.17654747917825503,1
0.6,0.11349966208864669,1
0.65,0.11627327597850816,1
0.7,0.07736007944649226,1
0.75,0.06029858584651155,1
0.8,0.0383687880440828,1
0.85,0.028169878264255807,1
0.9,0.019684329627553978,1
0.95,0.004888922981412679,1
1.0,-0.02312700099856146,1
0.0,1.0,0
0.05,0.9944023386501425,0
0.1,0.9826810053277183,0
0.15,0.9593434013883698,1
0.2,0.9181061238515466,1
0.25,0.8434518904893382,1
0.3,0.7635872985778097,1
0.35,0.7015288310211356,1
0.4,0.662471466604471,1
0.45,0.5915120851316841,1
0.5,0.49600013805767906,1
0.55,0.39960851942046316,1
0.6,0.3171636309733817,1
0.65,0.2507436932048598,1
0.7,0.19227632992850824,1
0.75,0.1466171157997309,1
0.8,0.11363004076997883,1
0.85,0.08617710495015203,1
0.9,0.0631079658067287,1
0.95,0.04403683628115065,1
1.0,0.023008259873444032,1
0.0,1.0,0
0.05,0.9988907587268108,0
0.1,0.9932961511373907,1
0.15,0.9832741027171586,1
0.2,0.9702607315306492,1
0.25,0.9526702404980526,1
0.3,0.9276215631397188,1
0.35,0.8939644751367213,1
0.4,0.8527153918679057,1
0.45,0.7865558278531211,1
